patient_id,face_pre_crop,face_post_crop,face_retained_pct,brain_pre_crop,brain_post_crop,brain_retained_pct,esophagus_pre_crop,esophagus_post_crop,esophagus_retained_pct,trachea_pre_crop,trachea_post_crop,trachea_retained_pct,lung_pre_crop,lung_post_crop,lung_retained_pct,heart_pre_crop,heart_post_crop,heart_retained_pct,kidney_pre_crop,kidney_post_crop,kidney_retained_pct,stomach_pre_crop,stomach_post_crop,stomach_retained_pct,liver_pre_crop,liver_post_crop,liver_retained_pct,gallbladder_pre_crop,gallbladder_post_crop,gallbladder_retained_pct,pancreas_pre_crop,pancreas_post_crop,pancreas_retained_pct,spleen_pre_crop,spleen_post_crop,spleen_retained_pct,colon_pre_crop,colon_post_crop,colon_retained_pct,aorta_pre_crop,aorta_post_crop,aorta_retained_pct,rib_pre_crop,rib_post_crop,rib_retained_pct,humerus_pre_crop,humerus_post_crop,humerus_retained_pct,scapula_pre_crop,scapula_post_crop,scapula_retained_pct,clavicula_pre_crop,clavicula_post_crop,clavicula_retained_pct,femur_pre_crop,femur_post_crop,femur_retained_pct,hip_pre_crop,hip_post_crop,hip_retained_pct,sacrum_pre_crop,sacrum_post_crop,sacrum_retained_pct,gluteus_pre_crop,gluteus_post_crop,gluteus_retained_pct,iliopsoas_pre_crop,iliopsoas_post_crop,iliopsoas_retained_pct,autochthon_pre_crop,autochthon_post_crop,autochthon_retained_pct
train_9192_a,0,0,0.0,0,0,0.0,12227,11002,89.98118917150568,14951,12351,82.60985887231624,2884847,2857902,99.0659816621124,190590,190590,100.0,98713,51354,52.023542998389274,66366,62364,93.96980381520657,607643,531550,87.47735101037945,9734,2417,24.83049106225601,32747,27435,83.77866674809906,119899,116378,97.0633616627328,74741,22273,29.80024350757951,57719,54973,95.24246781822276,152948,143537,93.84692836781127,35059,244,0.695969651159474,98238,65042,66.20859545186181,26640,6426,24.12162162162162,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,23875,4190,17.54973821989529,311612,225369,72.32359472677561
train_14172_a,0,0,0.0,0,0,0.0,15280,15280,100.0,10683,10683,100.0,1347382,1347134,99.98159393549861,281839,281839,100.0,159630,159630,100.0,229035,229035,100.0,716678,707839,98.7666706666034,8801,8801,100.0,25609,25609,100.0,129708,129708,100.0,81919,81919,100.0,96049,96049,100.0,150397,150208,99.87433259971941,22997,22997,100.0,100395,100258,99.86353902086758,12904,12904,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,392,392,100.0,235895,188260,79.8066936560758
train_1039_a,0,0,0.0,0,0,0.0,10732,9948,92.69474468878121,12104,10133,83.71612690019829,1979475,1979475,100.0,146129,146129,100.0,92612,71230,76.91227918628255,57426,57426,100.0,515197,505988,98.21252841146202,8591,8591,100.0,32968,32595,98.86859985440427,128521,122646,95.42876261466998,114297,99076,86.68294005966911,58830,57525,97.7817440081591,143819,141667,98.50367475785536,30489,4884,16.01889205943127,85569,76021,88.84175343874534,20677,8777,42.448130773323015,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,15781,8557,54.223433242506815,286887,249277,86.89030872782664
train_12522_a,4250,3010,70.82352941176471,6,0,0.0,11647,11647,100.0,18733,18733,100.0,1025939,1005769,98.03399617326176,160926,160926,100.0,67523,67523,100.0,54749,54749,100.0,420933,418623,99.45121907762044,25746,25746,100.0,19472,19472,100.0,62039,62039,100.0,118059,118059,100.0,104873,104873,100.0,133778,106778,79.81730927357263,101465,87618,86.35292958162914,84576,81458,96.31337495270526,23421,23095,98.60808675974553,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,837,837,100.0,134374,35877,26.699361483620343
train_12522_b,4057,3154,77.74217402021198,0,0,0.0,10867,10867,100.0,20583,20583,100.0,1175614,1175614,100.0,150330,150330,100.0,61443,59283,96.48454665299546,143764,143764,100.0,390143,388464,99.5696449763292,3082,2935,95.23036988968202,17330,16991,98.04385458742065,58233,58233,100.0,74029,68822,92.96626997527996,104025,103739,99.72506608988225,136201,135649,99.59471663203647,55345,53292,96.29054115096216,83116,82495,99.25285143654652,23251,22504,96.78723495763623,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1156,897,77.59515570934255,136347,132796,97.39561559843635
train_12522_c,0,0,0.0,0,0,0.0,12604,12604,100.0,24533,24533,100.0,1083571,1083571,100.0,184582,184582,100.0,44956,41776,92.92641694100898,144973,144973,100.0,432130,429244,99.33214541920256,10963,9266,84.5206604031743,14754,14319,97.05164701098006,84511,84511,100.0,52782,49372,93.53946421128416,106729,106417,99.7076708298588,135855,135293,99.5863236538957,54657,48774,89.2365113343213,73780,72668,98.49281648143128,19793,19456,98.2973778608599,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,919,732,79.65179542981502,126058,122758,97.3821574196005
train_16214_a,0,0,0.0,0,0,0.0,17009,17009,100.0,9626,9626,100.0,1336492,1336492,100.0,164712,164712,100.0,81675,81675,100.0,42235,42235,100.0,415912,415912,100.0,0,0,0.0,18987,18987,100.0,69933,69933,100.0,32417,32417,100.0,51151,51151,100.0,112531,112531,100.0,32115,32115,100.0,68408,68408,100.0,15281,15281,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3272,3272,100.0,153140,153140,100.0
train_7373_a,4315,4315,100.0,0,0,0.0,10960,10960,100.0,8812,8812,100.0,1186947,1186947,100.0,162641,162641,100.0,37875,37875,100.0,41479,41479,100.0,412694,412694,100.0,0,0,0.0,7154,7154,100.0,73421,73421,100.0,13904,13904,100.0,57760,57760,100.0,77710,77710,100.0,41606,41606,100.0,55789,55789,100.0,12631,12631,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,20,20,100.0,136806,136806,100.0
train_13097_c,784,784,100.0,0,0,0.0,5952,5952,100.0,5747,5747,100.0,1048939,1048939,100.0,121351,121351,100.0,21010,21010,100.0,44482,44482,100.0,317614,317614,100.0,0,0,0.0,12393,12393,100.0,64700,64700,100.0,2089,2089,100.0,30333,30333,100.0,80329,80329,100.0,10168,10168,100.0,44285,44285,100.0,14760,14760,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,388,388,100.0,95909,95909,100.0
train_13097_a,0,0,0.0,0,0,0.0,5430,5430,100.0,6672,6672,100.0,1188144,1188144,100.0,102127,102127,100.0,22753,22753,100.0,28306,28306,100.0,316042,316042,100.0,0,0,0.0,8913,8913,100.0,69002,69002,100.0,12110,12110,100.0,23534,23534,100.0,79489,79489,100.0,29144,29144,100.0,45103,45103,100.0,15004,15004,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1680,1680,100.0,113867,113867,100.0
train_13097_b,0,0,0.0,0,0,0.0,5337,5337,100.0,5769,5769,100.0,942480,942480,100.0,119032,119032,100.0,18091,18091,100.0,42851,42851,100.0,369005,369005,100.0,4822,4822,100.0,10733,10733,100.0,75277,75277,100.0,23593,23593,100.0,22906,22906,100.0,80110,80110,100.0,32350,32350,100.0,45389,45389,100.0,14888,14888,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1406,1406,100.0,111957,111957,100.0
train_3200_a,866,0,0.0,0,0,0.0,9000,8883,98.7,8116,7481,92.17594874322326,1735915,1735915,100.0,136213,136213,100.0,71544,56222,78.58380856535838,61921,61921,100.0,430491,414958,96.3917944858313,6668,6668,100.0,19400,19400,100.0,97483,97483,100.0,53232,37449,70.35054102795311,40784,40092,98.30325617889369,103637,103199,99.57737101614288,41937,32932,78.52731478169636,55736,54159,97.17058992392708,15601,14347,91.96205371450547,0,0,0.0,24,0,0.0,0,0,0.0,0,0,0.0,14758,9007,61.031305054885486,171196,151056,88.2357064417393
train_3200_b,0,0,0.0,0,0,0.0,10170,10170,100.0,8657,8458,97.70128219937622,1794526,1792014,99.86001874589725,137086,136754,99.757816261325,65737,58372,88.79626390008671,48001,48001,100.0,443578,436922,98.4994747259783,7982,7943,99.51140065146579,18090,18090,100.0,110862,108653,98.00743266403276,53887,47107,87.41811568652922,39741,39444,99.25266097984449,104031,101766,97.82276436831329,33295,27134,81.4957200780898,53982,52728,97.67700344559299,15443,14331,92.79932655572104,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,8617,6928,80.39921086224903,163607,154812,94.62431314063579
train_8906_a,0,0,0.0,0,0,0.0,14148,14148,100.0,15939,15939,100.0,2323757,2323757,100.0,209762,209762,100.0,20578,20578,100.0,294096,293330,99.7395408302051,457114,457114,100.0,0,0,0.0,12703,12703,100.0,108718,107093,98.50530730881731,76003,76003,100.0,106245,106245,100.0,180208,177929,98.73535026191956,38631,35548,92.01936268799669,97818,97583,99.75975791776564,22364,22364,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,78,78,100.0,181167,175372,96.80129383386598
train_684_a,0,0,0.0,0,0,0.0,15125,15125,100.0,13778,13778,100.0,1061482,1061482,100.0,142851,142851,100.0,47896,47896,100.0,137478,137478,100.0,466085,466085,100.0,277,277,100.0,12360,12360,100.0,25605,25605,100.0,30675,30675,100.0,66345,66345,100.0,125172,125172,100.0,12887,12887,100.0,57809,57809,100.0,19223,19223,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1072,1072,100.0,125791,125791,100.0
train_15037_a,0,0,0.0,0,0,0.0,15777,14922,94.58071876782658,14623,12373,84.61328044860835,1550202,1550202,100.0,246470,246470,100.0,72652,47782,65.76832021141882,180252,180252,100.0,768994,763384,99.27047545234423,3718,3718,100.0,31042,31042,100.0,167751,167751,100.0,131100,110814,84.52631578947368,71305,70065,98.2609915153215,161485,159642,98.85871752794377,16237,524,3.2271971423292483,77705,63470,81.68071552667139,17323,8893,51.33637360734284,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,7838,3446,43.96529726971166,319277,281457,88.15448654303316
train_15044_a,0,0,0.0,0,0,0.0,9222,9126,98.95901106050748,14350,14026,97.74216027874564,2160519,2160519,100.0,151677,151677,100.0,58194,43606,74.93212358662406,62931,53293,84.68481352592522,431610,404444,93.70589189314428,3427,1015,29.617741464838048,22094,18623,84.2898524486286,50677,50365,99.3843360893502,23370,15588,66.70089858793324,55382,54194,97.85489870354989,139986,138813,99.16205906304916,52512,36943,70.35153869591713,84285,81528,96.72895533012992,28176,19122,67.86626916524702,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,14206,8430,59.34112346895678,220787,196003,88.77470140905035
train_18713_a,0,0,0.0,0,0,0.0,20684,20684,100.0,15498,14999,96.78022970705898,1002041,1002041,100.0,275259,275259,100.0,63897,57851,90.53789692786829,86335,86335,100.0,773144,770383,99.64288670674544,2830,2830,100.0,28870,27962,96.85486664357464,88567,88567,100.0,184452,180700,97.96586645848242,95753,95286,99.51228682130063,170458,169836,99.63510072862523,41111,30994,75.39101457030965,89894,88423,98.36362827329967,20567,17466,84.922448582681,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,34,0,0.0,236277,225439,95.41301099980109
train_19632_a,0,0,0.0,0,0,0.0,11207,11207,100.0,9546,9546,100.0,907208,907208,100.0,208973,208973,100.0,91212,69177,75.84199447441125,129857,129857,100.0,568801,563466,99.06206212717629,2798,2798,100.0,27086,26385,97.41194713135938,183733,181926,99.01650764968731,79073,56796,71.82729882513627,72701,70810,97.39893536540075,183046,179875,98.26764856921211,74216,44983,60.61091947827961,103746,100466,96.83843232510169,27489,23122,84.11364545818327,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5850,668,11.418803418803419,316899,270470,85.34895976320531
train_6679_a,0,0,0.0,0,0,0.0,10065,9853,97.8936910084451,10922,10101,92.48306171030947,1357087,1357087,100.0,192867,192867,100.0,74304,66099,88.95752583979328,59674,59674,100.0,407453,398401,97.77839407244517,4002,3971,99.22538730634682,21781,21781,100.0,86545,86545,100.0,23270,15338,65.9131929522991,42103,41454,98.45854214664038,142984,142612,99.73983103004532,14747,3122,21.170407540516713,73994,68906,93.12376679190204,16177,9802,60.59219880076652,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,11571,6907,59.69233428398583,252901,233070,92.15859170189125
train_3343_a,8463,8463,100.0,0,0,0.0,6451,6451,100.0,8753,8753,100.0,1021619,1021619,100.0,137377,137377,100.0,40777,40777,100.0,162576,162576,100.0,408236,408236,100.0,5062,5062,100.0,8478,8478,100.0,57029,57029,100.0,5250,5250,100.0,34571,34571,100.0,77579,77579,100.0,37097,37097,100.0,50350,50350,100.0,13036,13036,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5752,5752,100.0,138087,138087,100.0
train_362_a,213,0,0.0,0,0,0.0,12968,12968,100.0,9407,9407,100.0,1304492,1304492,100.0,161362,161362,100.0,49601,46568,93.88520392734017,117939,117939,100.0,425809,423941,99.56130565582221,5,5,100.0,28133,27420,97.46560978210643,76670,76670,100.0,103075,98342,95.40819791414019,87949,87680,99.69414092258013,127698,127156,99.57556108944542,40327,35393,87.76502095370347,68912,68084,98.79846761086604,17355,15788,90.97090175741862,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,7247,6234,86.02180212501725,223133,216877,97.19629100133105
train_19974_a,0,0,0.0,0,0,0.0,11707,11707,100.0,13948,13948,100.0,2552787,2552787,100.0,212959,212959,100.0,68013,44340,65.1934189052093,88230,88230,100.0,776085,739180,95.24472190546138,5839,4256,72.88919335502655,26413,22929,86.80952561238784,130679,126399,96.72479893479442,102100,85796,84.03134182174338,86426,84999,98.34887649549904,151596,150914,99.55012005593815,43278,23727,54.8246222098988,72871,68664,94.22678431749254,20446,13237,64.74126968600216,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2503,471,18.817419097083498,240931,200948,83.40479224342239
train_10643_a,0,0,0.0,0,0,0.0,13447,12490,92.88317096750205,13841,11205,80.95513329961707,1302094,1301995,99.9923968622849,243720,243720,100.0,137025,106488,77.71428571428571,137388,137388,100.0,725689,725689,100.0,8515,8515,100.0,36725,36342,98.9571136827774,134160,134160,100.0,129795,119081,91.74544473978197,75942,74117,97.59685022780543,148953,146009,98.02353762596255,47269,13962,29.53732890477903,88619,81255,91.69026958101536,23840,7699,32.29446308724832,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,6176,897,14.523963730569948,276065,228813,82.88374114791807
train_18795_a,0,0,0.0,0,0,0.0,7931,7931,100.0,9243,9243,100.0,1605999,1605999,100.0,152789,152789,100.0,3325,3325,100.0,105699,105699,100.0,291090,291090,100.0,10,10,100.0,4029,4029,100.0,44722,44722,100.0,15860,15860,100.0,43680,43680,100.0,116714,116714,100.0,37746,37746,100.0,54520,54520,100.0,16966,16966,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,141,141,100.0,122147,122147,100.0
train_5874_a,0,0,0.0,0,0,0.0,15859,15859,100.0,6513,6513,100.0,1062845,1062845,100.0,207319,207319,100.0,47833,47833,100.0,78497,78497,100.0,833988,833988,100.0,14915,14915,100.0,25766,25766,100.0,210521,210521,100.0,67425,66926,99.25991842788284,78585,78585,100.0,127114,127114,100.0,35503,35503,100.0,60997,60997,100.0,16283,16283,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3822,3822,100.0,196283,185367,94.43864216462964
train_13338_a,0,0,0.0,0,0,0.0,6583,6583,100.0,7081,7081,100.0,1121505,1121505,100.0,125134,124967,99.86654306583343,14464,14464,100.0,37732,37732,100.0,360212,360212,100.0,1220,1220,100.0,11439,11439,100.0,55665,55665,100.0,50736,50736,100.0,21216,21216,100.0,67795,67795,100.0,38334,38334,100.0,44066,44066,100.0,12706,12706,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,524,524,100.0,103612,103612,100.0
train_10530_a,0,0,0.0,0,0,0.0,8868,8868,100.0,6085,6085,100.0,560191,560191,100.0,159690,159690,100.0,41110,41110,100.0,90308,90308,100.0,490585,490585,100.0,1690,1690,100.0,18046,18046,100.0,131141,131141,100.0,37923,37923,100.0,61726,61726,100.0,93423,93423,100.0,15936,14091,88.42243975903614,26248,26248,100.0,4696,4696,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,71,71,100.0,119266,119266,100.0
train_10238_a,0,0,0.0,0,0,0.0,10328,10251,99.25445391169636,12077,11842,98.05415252132153,2177208,2177208,100.0,119466,119466,100.0,51141,38121,74.54097495160438,63833,61761,96.75403004715429,524933,507702,96.71748585057522,12635,11307,89.48951325682629,25071,22681,90.46707351122811,115248,108175,93.86280022212968,50413,36478,72.35832027453236,50535,49925,98.79291580093005,125837,124604,99.02016100193107,38099,21139,55.484395915903306,76631,70124,91.50865837585312,17101,8936,52.254254137184965,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,19985,12608,63.08731548661496,262617,239771,91.30063933408728
train_9726_a,0,0,0.0,0,0,0.0,6886,6886,100.0,5093,5093,100.0,1094224,1094224,100.0,176944,176944,100.0,13656,13656,100.0,17342,17342,100.0,252402,252402,100.0,0,0,0.0,2370,2370,100.0,73657,73657,100.0,4678,4678,100.0,31804,31804,100.0,71312,71312,100.0,8660,8660,100.0,42489,42489,100.0,9340,9340,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,84217,84217,100.0
train_19751_a,4211,0,0.0,0,0,0.0,9930,9529,95.96173212487412,8702,7795,89.57710871064123,1773284,1770857,99.86313529022988,132997,132997,100.0,70962,56306,79.34669259603731,55790,55790,100.0,455144,448536,98.54815179371803,0,0,0.0,25655,25655,100.0,54266,54266,100.0,169350,133027,78.5515205196339,47982,47123,98.2097453211621,92280,90087,97.62353706111834,30932,10398,33.6156730893573,60888,53068,87.1567468138221,16110,7700,47.796399751707014,0,0,0.0,32,0,0.0,0,0,0.0,0,0,0.0,17287,9447,54.648001388326485,195210,167950,86.03555145740485
train_19300_a,0,0,0.0,0,0,0.0,9925,9925,100.0,8951,8951,100.0,756210,756210,100.0,128060,128060,100.0,22984,22984,100.0,40029,40029,100.0,367725,367725,100.0,2282,2282,100.0,16052,16052,100.0,49373,49373,100.0,129080,129080,100.0,84921,84921,100.0,96377,96377,100.0,36870,36870,100.0,58188,58188,100.0,17109,17109,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,219,219,100.0,132106,132106,100.0
train_12720_b,0,0,0.0,0,0,0.0,13999,13999,100.0,8878,8878,100.0,1264366,1264366,100.0,304957,304957,100.0,63436,63436,100.0,71208,71208,100.0,417595,417595,100.0,93,93,100.0,17422,17422,100.0,52236,52236,100.0,25455,25455,100.0,106121,106121,100.0,141665,141665,100.0,1472,611,41.50815217391305,67918,65220,96.02756264907683,12284,11628,94.65971996092478,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1552,1552,100.0,165966,164567,99.15705626453611
train_12720_c,0,0,0.0,0,0,0.0,16417,16417,100.0,13368,13368,100.0,1268402,1268402,100.0,276266,276266,100.0,91626,76661,83.6672996747648,93416,93416,100.0,433684,428795,98.87268149159296,4613,3719,80.61998699327985,17106,16266,95.08944230094704,80624,80624,100.0,101743,67927,66.76331541236252,107501,103243,96.03910661296175,147215,146603,99.58428149305438,18312,1562,8.529925731760594,76336,60714,79.53521274365961,17236,11537,66.93548387096774,0,0,0.0,2,0,0.0,0,0,0.0,0,0,0.0,2750,977,35.52727272727273,184662,154630,83.73677313145097
train_12720_a,1358,0,0.0,0,0,0.0,14331,14331,100.0,11839,11839,100.0,1316838,1316838,100.0,298699,298699,100.0,74960,59528,79.41302027748132,58912,58912,100.0,611595,591359,96.69127445450012,4798,2269,47.29053772405169,16617,14837,89.28807847385208,81655,81655,100.0,22224,8555,38.494420446364295,113201,110186,97.33659596646673,145635,145154,99.66972225083256,10676,299,2.800674409891345,76412,62675,82.0224572056745,15154,10732,70.81958558796357,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5220,2685,51.43678160919541,205074,178678,87.128548718999
train_12863_b,380,380,100.0,0,0,0.0,6947,6947,100.0,6783,6783,100.0,745936,745936,100.0,138157,138157,100.0,0,0,0.0,10563,10563,100.0,409934,409934,100.0,281,281,100.0,0,0,0.0,90760,90760,100.0,0,0,0.0,38893,38893,100.0,87447,87447,100.0,27094,27094,100.0,59451,59451,100.0,18098,18098,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,72424,72424,100.0
train_12863_a,1447,1447,100.0,0,0,0.0,7488,7488,100.0,7459,7459,100.0,939018,939018,100.0,115337,115337,100.0,0,0,0.0,29434,29434,100.0,411071,411071,100.0,0,0,0.0,0,0,0.0,107734,107734,100.0,0,0,0.0,40744,40744,100.0,93479,93479,100.0,16392,16392,100.0,57463,57463,100.0,18106,18106,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,84256,84256,100.0
train_12863_c,345,345,100.0,0,0,0.0,9640,9640,100.0,7139,7139,100.0,917652,917652,100.0,186489,186489,100.0,22024,22024,100.0,38899,38899,100.0,660037,660037,100.0,596,596,100.0,19249,19249,100.0,115090,115090,100.0,0,0,0.0,50317,50317,100.0,104129,104129,100.0,22605,22605,100.0,58464,58464,100.0,17548,17548,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1038,1038,100.0,142073,142073,100.0
train_5142_a,2029,617,30.409068506653526,0,0,0.0,12540,12540,100.0,8863,8863,100.0,1253134,1253134,100.0,153946,153946,100.0,110028,104289,94.78405496782636,155785,152575,97.93946785634047,909361,891824,98.07150295647163,0,0,0.0,24320,23756,97.68092105263158,114762,114762,100.0,35625,33534,94.13052631578948,65878,65816,99.90588663893864,85083,85083,100.0,31430,28608,91.02131721285396,51112,49931,97.6893880106433,13992,13365,95.51886792452831,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3876,3244,83.69453044375645,175589,170507,97.10574124802807
train_7380_a,0,0,0.0,0,0,0.0,15232,15133,99.35005252100841,12326,12314,99.90264481583644,1482998,1482998,100.0,233954,233954,100.0,118768,112961,95.11063586151151,104011,104011,100.0,597827,594652,99.46890990202851,10565,10565,100.0,45268,45262,99.98674560395865,123023,123023,100.0,75908,72612,95.65790167044317,90191,89541,99.27930724795156,166856,166242,99.63201802752074,16991,11087,65.25219233711965,84635,80599,95.23128729249129,19864,16432,82.72251308900523,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,13384,10096,75.43335325762104,288404,271669,94.19737590324684
train_2902_a,1640,1003,61.15853658536585,0,0,0.0,8375,8375,100.0,11887,11887,100.0,1447598,1447598,100.0,159030,159030,100.0,36022,36022,100.0,134214,134214,100.0,433494,433494,100.0,1786,1786,100.0,27495,27495,100.0,57470,57470,100.0,27855,27855,100.0,58941,58941,100.0,112160,112160,100.0,53355,52065,97.58223221816137,70340,70211,99.81660506113165,16468,16468,100.0,2,2,100.0,0,0,0.0,0,0,0.0,0,0,0.0,5396,5396,100.0,169830,169114,99.57840193134311
train_9423_a,0,0,0.0,0,0,0.0,12428,12428,100.0,12669,12669,100.0,1795425,1795425,100.0,235208,235208,100.0,15770,13262,84.09638554216868,87275,87275,100.0,414584,412957,99.60755842000655,1960,1960,100.0,23209,22569,97.24244904993753,64944,63723,98.119918699187,206417,195825,94.86863969537393,86581,86223,99.58651436227348,142328,142058,99.81029734135237,46443,38917,83.79518980255367,81119,79721,98.27660597393952,21997,19082,86.74819293540028,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,5621,4657,82.85002668564312,227306,220181,96.8654588968175
train_1662_a,614,614,100.0,0,0,0.0,9458,9458,100.0,6197,6197,100.0,909750,909750,100.0,165714,165714,100.0,51450,51450,100.0,121221,121221,100.0,426677,426677,100.0,1641,1641,100.0,27341,27341,100.0,36477,36477,100.0,39225,39225,100.0,45115,45115,100.0,74757,74757,100.0,14213,14213,100.0,46261,46261,100.0,10933,10933,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1300,1300,100.0,162204,162204,100.0
train_11799_e,11038,0,0.0,0,0,0.0,10597,10448,98.593941681608,8789,8201,93.30981909204688,1398899,1398899,100.0,173831,173831,100.0,95147,80953,85.08203096261575,213065,213065,100.0,777622,755414,97.14411372106242,6855,6855,100.0,31477,31477,100.0,79180,79180,100.0,179295,135569,75.61225912602137,51883,49596,95.5920050883719,98842,98432,99.58519657635418,60222,19719,32.74384776327588,85050,74933,88.10464432686655,18458,7012,37.98894788167732,0,0,0.0,556,0,0.0,0,0,0.0,21,0,0.0,61472,15559,25.31071056741281,297196,179502,60.398524879204295
train_11799_d,215,215,100.0,0,0,0.0,10055,10055,100.0,8283,8283,100.0,810207,810207,100.0,156258,156258,100.0,6265,6265,100.0,77018,77018,100.0,563673,563673,100.0,0,0,0.0,19134,19134,100.0,76138,76138,100.0,44493,44493,100.0,44744,44744,100.0,86710,86710,100.0,50247,50247,100.0,80560,80560,100.0,18137,18137,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,136384,136384,100.0
train_11799_c,0,0,0.0,0,0,0.0,9971,9971,100.0,7645,7645,100.0,1249056,1249056,100.0,159953,159953,100.0,32136,32136,100.0,355802,355802,100.0,599291,599291,100.0,2461,2461,100.0,20748,20748,100.0,71581,71581,100.0,29254,29254,100.0,49989,49989,100.0,102373,102373,100.0,29617,29617,100.0,76659,76659,100.0,11733,11733,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,201,201,100.0,163792,163792,100.0
train_11799_a,0,0,0.0,0,0,0.0,10178,10178,100.0,9471,9471,100.0,1327031,1327031,100.0,149179,149179,100.0,0,0,0.0,235154,235154,100.0,443246,443246,100.0,0,0,0.0,3515,3515,100.0,70168,70168,100.0,37840,37840,100.0,42908,42908,100.0,91758,91758,100.0,46406,46406,100.0,79687,79687,100.0,17364,17364,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,8,8,100.0,136248,135644,99.55669074041454
train_11799_f,0,0,0.0,0,0,0.0,10434,10434,100.0,9130,9130,100.0,1335761,1335761,100.0,161289,161289,100.0,52534,52534,100.0,164326,164326,100.0,708881,708881,100.0,3525,3525,100.0,24899,24899,100.0,71524,71524,100.0,94111,93361,99.20306871672811,50474,50474,100.0,103266,103266,100.0,37212,37212,100.0,76597,76597,100.0,13287,13287,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2934,2934,100.0,191305,158236,82.71399074775881
train_11799_b,0,0,0.0,0,0,0.0,10943,10943,100.0,8255,8255,100.0,1172442,1172442,100.0,168230,168230,100.0,57191,57191,100.0,77957,77957,100.0,631788,631788,100.0,16803,16803,100.0,25296,25296,100.0,68972,68972,100.0,163424,163424,100.0,54071,54071,100.0,105775,105775,100.0,25851,25851,100.0,76352,76352,100.0,10259,10259,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1275,1275,100.0,176982,176916,99.96270807200732
train_12043_a,0,0,0.0,0,0,0.0,15245,15245,100.0,13196,13196,100.0,2040130,2040130,100.0,301432,301432,100.0,47156,47156,100.0,88730,88730,100.0,444800,444800,100.0,0,0,0.0,14403,14403,100.0,35778,35778,100.0,23254,23254,100.0,109460,109460,100.0,138720,138720,100.0,30248,30248,100.0,78181,78181,100.0,12250,12250,100.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3726,3726,100.0,203913,203913,100.0
train_7797_a,0,0,0.0,0,0,0.0,12414,12414,100.0,15511,15511,100.0,2054492,2054492,100.0,183736,183736,100.0,37747,37747,100.0,75175,75175,100.0,526780,526780,100.0,9216,9216,100.0,36274,36274,100.0,75181,75181,100.0,33231,33231,100.0,63296,63296,100.0,130147,130107,99.96926552283188,28589,17473,61.117912483822444,75137,72455,96.43052024967726,16803,15802,94.04273046479796,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4516,4516,100.0,214169,212614,99.27393787149401
